date,open,high,low,close,volume
8/13/2015,52.7731,53.1923,52.6136,53.0511,248024
8/14/2015,53.1103,53.2744,52.8916,53.2106,271472
8/17/2015,52.8096,53.1741,52.723,53.1741,311506
8/18/2015,53.0328,53.1513,52.8961,53.0101,495420
8/19/2015,52.5911,52.628,52.0229,52.374,245830
8/20/2015,51.7689,52.1786,51.6719,51.6719,516068
8/21/2015,51.1269,51.6581,50.2031,50.2031,508100
8/24/2015,47.8336,49.6303,47.1777,48.3879,1102010
8/25/2015,49.6673,49.9127,48.1153,48.1153,1307792
8/26/2015,49.7227,49.7227,48.5218,49.2146,1147538
8/27/2015,49.2562,49.8243,49.0551,49.4548,2132964
8/28/2015,48.9144,49.5241,48.7527,49.5241,815462
8/31/2015,49.5056,49.5056,48.7943,48.9514,500054
9/1/2015,48.0183,48.22,47.4594,47.6673,642446
9/2/2015,48.2123,48.2678,47.7458,48.2447,554326
9/3/2015,48.4109,48.7989,48.2077,48.6096,898160
9/4/2015,47.7643,47.8521,47.3163,47.4964,293540
9/8/2015,48.7758,48.8313,48.3786,48.7435,704162
9/9/2015,49.307,49.3624,48.5357,48.5818,842968
9/10/2015,48.8313,49.3186,48.7019,49.0576,994316
9/11/2015,48.9098,48.9652,48.6373,48.9283,217892
9/14/2015,48.8451,48.9052,48.6557,48.8313,294972
9/15/2015,48.9236,49.5472,48.8359,49.4825,414626
9/16/2015,51.0114,51.3162,50.7666,51.0253,877220
9/17/2015,51.4363,51.9343,51.1176,51.2516,591936
9/18/2015,51.3162,51.5056,50.919,51.053,542884
9/21/2015,51.3393,51.404,50.8082,50.8775,417010
9/22/2015,49.7042,49.7135,49.1084,49.5564,570074
9/23/2015,49.6996,49.7318,49.3347,49.5749,337412
9/24/2015,49.9814,50.3232,49.6858,50.1615,1439436
9/25/2015,50.7204,50.9144,50.3454,50.5126,871088
9/28/2015,50.3971,50.3971,49.4872,49.5611,568526
9/29/2015,49.4733,49.5749,49.2054,49.5149,359552
9/30/2015,50.8913,51.0253,50.5818,50.8451,624718
10/1/2015,50.7112,50.7897,50.0137,50.4387,501728
10/2/2015,50.4479,51.8105,50.3786,51.8105,506524
10/5/2015,51.5472,51.889,51.441,51.8336,460696
10/6/2015,51.8613,52.143,51.7412,52.0091,463536
10/7/2015,52.6049,52.9513,52.5172,52.8035,441944
10/8/2015,52.6835,53.344,52.6835,53.2608,399352
10/9/2015,53.3486,53.501,53.1453,53.2701,330010
10/12/2015,53.0114,53.4336,52.9929,53.3624,263152
10/13/2015,52.9698,53.3209,52.8867,52.9929,208760
10/14/2015,53.3624,53.5195,53.1592,53.2654,240032
10/15/2015,54.3186,54.6881,54.1338,54.5495,755772
10/16/2015,54.531,54.725,54.4987,54.7019,402934
10/19/2015,54.434,54.8082,54.337,54.8082,456746
10/20/2015,54.2169,54.3917,54.1523,54.3647,321452
10/21/2015,54.4617,54.6151,54.1846,54.1938,282590
10/22/2015,54.4017,54.7573,54.2816,54.7481,349376
10/23/2015,54.5634,54.7296,54.3186,54.5172,415364
10/26/2015,54.3093,54.508,54.2169,54.434,304808
10/27/2015,54.0876,54.0876,53.6257,53.8474,443182
10/28/2015,54.9883,55.1638,54.6049,55.0299,619540
10/29/2015,54.5726,55.0596,54.4802,54.919,366822
10/30/2015,54.7296,55.15,54.5495,54.5495,335306
11/2/2015,54.6604,54.7376,54.3139,54.5079,332714
11/3/2015,54.4248,54.9398,54.2701,54.725,616112
11/4/2015,55.0345,55.0576,54.4941,54.6188,476108
11/5/2015,54.6834,54.7573,54.2077,54.3278,267052
11/6/2015,53.3486,53.5333,52.7851,53.0437,352486
11/9/2015,52.568,52.7943,52.4479,52.6234,389680
11/10/2015,52.337,52.8082,52.3029,52.6465,249718
11/11/2015,52.9329,53.2054,52.7989,52.919,305970
11/12/2015,52.4571,52.6095,52.1661,52.1661,358054
11/13/2015,51.6719,52.1615,51.6534,51.9444,366696
11/16/2015,52.1708,52.956,52.1569,52.9283,300756
11/17/2015,53.464,53.5795,53.1269,53.2608,431966
11/18/2015,53.3393,53.889,53.3393,53.8428,359612
11/19/2015,54.5726,54.7343,54.3324,54.4571,377796
11/20/2015,54.4571,54.7112,53.9259,53.9768,351452
11/23/2015,53.9675,54.2169,53.7735,53.8012,354824
11/24/2015,53.4548,53.8705,53.3347,53.7319,235088
11/25/2015,54.1246,54.1246,53.8982,53.9814,232496
11/27/2015,54.1477,54.3001,54.0229,54.1015,112884
11/30/2015,54.2262,54.3001,53.404,53.4594,614516
12/1/2015,53.6811,54.2031,53.6119,54.1107,380002
12/2/2015,53.8336,53.9906,53.3486,53.4687,288854
12/3/2015,53.7273,53.8059,52.7666,52.9005,493084
12/4/2015,52.5449,53.3301,52.4941,53.2701,403378
12/7/2015,53.5056,53.5056,53.2192,53.3901,508598
12/8/2015,52.6511,52.8544,52.374,52.5541,1021460
12/9/2015,52.4987,52.7943,51.8659,52.1615,628328
12/10/2015,51.852,51.9814,51.4964,51.6026,714180
12/11/2015,50.5911,50.9698,50.1384,50.3555,4039004
12/14/2015,50.6049,50.8544,50.023,50.7112,1834952
12/15/2015,51.4086,51.5703,50.8497,50.956,1167948
12/16/2015,51.5657,52.0368,51.3116,51.9167,982316
12/17/2015,51.501,51.5703,51.016,51.016,1607690
12/18/2015,50.7805,50.8405,50.277,50.3001,911942
12/21/2015,50.9929,50.9929,50.083,50.3832,757358
12/22/2015,50.3648,50.6557,50.083,50.5818,621210
12/23/2015,51.15,51.6996,51.0807,51.6165,423244
12/24/2015,51.4456,51.9583,51.4456,51.6211,191884
12/28/2015,51.2701,51.7504,50.6696,51.5611,273608
12/29/2015,51.7735,52.0968,51.7273,51.9306,305596
12/30/2015,51.852,52.0599,51.7181,51.732,287426
12/31/2015,51.598,51.9028,50.9606,51.016,174266
1/4/2016,50.5172,50.5587,49.7689,50.143,797140
1/5/2016,49.9444,50.3832,49.9121,50.2493,567080
1/6/2016,49.8474,50.3786,49.8197,50.1477,399704
1/7/2016,49.2885,49.7828,48.9052,49.016,569560
1/8/2016,49.0807,49.2008,48.3001,48.3463,918340
1/11/2016,49.3301,49.5287,48.762,49.113,933484
1/12/2016,49.3902,49.501,48.9514,49.3578,461962
1/13/2016,49.4733,49.6765,48.6788,48.7481,563452
1/14/2016,48.5865,48.8405,48.2354,48.5541,789298
1/15/2016,47.0437,47.5056,46.8082,47.0668,859336
1/19/2016,47.9583,47.986,47.2969,47.5056,643860
1/20/2016,46.7897,47.1731,46.1015,47.0345,765744
1/21/2016,46.5541,47.3255,46.217,47.1546,712412
1/22/2016,47.9444,48.1794,47.6673,47.9814,668368
1/25/2016,47.8705,48.2724,47.7643,47.7643,482562
1/26/2016,48.0969,48.9514,48.0738,48.6788,530860
1/27/2016,49.0622,49.7458,48.8082,48.9883,471842
1/28/2016,50.24,50.2631,49.7597,49.9721,967600
1/29/2016,50.6049,51.3902,50.4109,51.2747,809726
2/1/2016,50.725,51.6119,50.4987,51.4641,814768
2/2/2016,50.9652,51.2423,50.8266,50.9283,764374
2/3/2016,51.7458,51.852,51.0807,51.4132,771138
2/4/2016,50.4895,50.8359,50.3139,50.5126,629622
2/5/2016,50.3232,50.3971,49.7135,50.0276,442902
2/8/2016,49.3347,50.4017,49.1223,50.1153,4041776
2/9/2016,49.3855,50.6142,49.344,50.3139,1463282
2/10/2016,49.5888,49.7042,49.113,49.3486,1409910
2/11/2016,49.0391,49.8382,48.9606,49.6211,1392374
2/12/2016,49.4133,50.5033,49.2793,50.3139,1003206
2/16/2016,50.6881,51.2945,50.4063,51.0114,1118516
2/17/2016,51.0992,51.8104,51.0206,51.5056,1154830
2/18/2016,50.8451,51.2285,50.7204,51.0714,1164882
2/19/2016,50.4294,50.9005,50.3753,50.7712,679640
2/22/2016,50.434,50.7435,50.3786,50.4525,1182930
2/23/2016,50.1061,50.2396,49.889,49.9814,1342134
2/24/2016,49.307,50.083,49.247,49.7689,1033192
2/25/2016,49.926,50.5218,49.7828,50.4479,586804
2/26/2016,50.6742,50.7851,50.0691,50.1061,504858
2/29/2016,49.9629,50.7296,49.9075,50.18,583180
3/1/2016,51.2331,51.6673,51.0576,51.6211,1456888
3/2/2016,51.7273,51.7273,51.2654,51.5657,740128
3/3/2016,51.6119,52.1107,51.501,52.0229,452664
3/4/2016,52.5865,53.2447,52.5172,53.1176,1102340
3/7/2016,52.725,52.8821,52.4987,52.7389,446914
3/8/2016,52.3555,52.8128,52.2631,52.6373,457110
3/9/2016,52.5726,53.15,52.5356,52.9837,591650
3/10/2016,53.016,53.3624,52.4248,52.8728,1262592
3/11/2016,53.8474,54.2677,53.695,54.0876,944476
3/14/2016,54.337,54.3809,53.9213,53.9259,827934
3/15/2016,53.8197,54.1661,53.7828,54.1477,460888
3/16/2016,53.6204,54.2172,53.3646,54.1936,562926
3/17/2016,54.6199,55.4867,54.5536,55.2167,707458
3/18/2016,55.013,55.1528,54.3641,54.383,599396
3/21/2016,53.9094,54.2551,53.8715,54.0515,513744
3/22/2016,53.5825,53.8809,53.4973,53.5209,421236
3/23/2016,53.7388,53.9946,53.5872,53.8146,351768
3/24/2016,53.4641,53.727,53.3836,53.6915,325956
3/28/2016,54.1272,54.2077,53.7871,54.023,212906
3/29/2016,53.9709,54.5678,53.772,54.5157,393484
3/30/2016,55.1835,55.6051,55.103,55.4109,502252
3/31/2016,55.6951,55.8514,55.3162,55.3778,415354
4/1/2016,54.5204,55.122,54.5157,55.0983,393334
4/4/2016,55.5767,55.6241,55.2925,55.4299,511052
4/5/2016,55.1409,55.4535,54.8757,55.3541,418254
4/6/2016,54.5867,55.3256,54.5867,55.2499,405484
4/7/2016,55.1788,55.4677,54.9309,54.9562,447830
4/8/2016,55.8609,56.0172,55.6714,55.8277,626820
4/11/2016,56.543,56.7135,56.1356,56.1735,791594
4/12/2016,55.9841,56.3014,55.823,56.1546,486162
4/13/2016,56.5098,56.5335,55.7662,56.0314,742548
4/14/2016,56.3251,56.4397,56.0409,56.3062,654578
4/15/2016,56.6425,57.0688,56.5714,56.9977,658686
4/18/2016,57.0167,58.0161,56.9883,57.9356,525072
4/19/2016,58.4472,58.5798,58.144,58.433,738718
4/20/2016,57.8504,58.3004,57.7083,57.9925,545870
4/21/2016,56.4956,56.6898,56.3109,56.4625,561364
4/22/2016,56.4862,56.7325,56.1783,56.7041,333820
4/25/2016,56.9172,57.4098,56.8983,57.3388,505674
4/26/2016,57.4619,57.7083,57.1162,57.353,526816
4/27/2016,56.9788,57.424,56.8556,57.2914,467594
4/28/2016,57.2062,57.9167,57.154,57.5472,378788
4/29/2016,57.9356,58.3667,57.5519,57.8598,493154
5/2/2016,57.9546,58.2577,56.1309,58.0825,355602
5/3/2016,57.1967,57.5898,57.1635,57.4193,595868
5/4/2016,56.6946,57.1162,56.5951,57.0546,838770
5/5/2016,57.2962,57.7083,57.2488,57.5993,328368
5/6/2016,57.3104,57.7604,57.0688,57.694,400164
5/9/2016,57.3814,57.72,57.3814,57.443,449682
5/10/2016,57.8788,58.3051,57.8314,58.2577,305338
5/11/2016,58.2861,58.3382,58.0801,58.1914,291648
5/12/2016,58.2056,58.3004,57.7343,57.9498,377002
5/13/2016,57.2109,57.604,57.0735,57.1114,348812
5/16/2016,57.1919,58.1606,57.1256,58.0398,361210
5/17/2016,57.533,57.6988,57.1872,57.3056,487412
5/18/2016,57.623,57.964,57.1398,57.353,592720
5/19/2016,56.7183,57.1256,56.4625,57.0593,478638
5/20/2016,57.244,57.2819,56.9125,56.9551,236752
5/23/2016,56.6046,56.7704,56.4198,56.7041,539600
5/24/2016,57.5425,57.9925,57.4951,57.7935,329342
5/25/2016,58.4093,58.4661,58.2009,58.2009,402754
5/26/2016,58.2009,58.3856,58.0161,58.2198,239822
5/27/2016,58.2009,58.4235,58.144,58.234,213104
5/31/2016,58.8451,58.883,57.4624,57.623,626922
6/1/2016,56.903,57.3293,56.8841,57.1635,467920
6/2/2016,56.9646,57.1872,56.7704,57.1162,343812
6/3/2016,57.713,58.163,57.6372,58.1488,380722
6/6/2016,58.4709,58.9374,58.3903,58.4046,369880
6/7/2016,58.9019,59.1482,58.7598,58.8782,399308
6/8/2016,58.9635,59.1198,58.8025,58.9209,230094
6/9/2016,58.5798,58.9019,58.5325,58.8309,263180
6/10/2016,57.2346,57.6355,56.7798,57.1019,1087482
6/13/2016,56.6141,57.0546,56.1025,56.1025,803124
6/14/2016,55.2072,55.4678,54.6625,54.9325,972520
6/15/2016,55.6951,55.9556,55.1741,55.1788,489544
6/16/2016,55.2451,56.4909,55.032,56.4672,421852
6/17/2016,56.2209,56.5193,55.8325,56.3204,659904
6/20/2016,59.0677,59.0867,58.3619,58.3619,1430952
6/21/2016,58.9872,59.3472,58.8309,58.973,1171450
6/22/2016,59.1767,59.7545,59.0772,59.2667,627958
6/23/2016,60.0766,60.2377,59.0156,60.2282,1038952
6/24/2016,57.4714,58.6509,56.453,56.6851,2301628
6/27/2016,56.3488,56.5174,55.8041,56.3298,1036604
6/28/2016,58.0588,58.3051,57.6183,58.2909,966694
6/29/2016,59.9866,60.3466,59.5651,59.9014,1346888
6/30/2016,60.214,61.3319,60.1335,61.3319,855916
7/1/2016,61.8908,61.9666,61.1708,61.3224,659342
7/5/2016,61.8008,62.2129,61.7582,62.0471,752532
7/6/2016,60.6166,60.6545,59.8966,60.5409,958104
7/7/2016,60.6024,60.8298,60.1572,60.2898,564784
7/8/2016,59.8966,60.3609,59.7332,60.2424,932548
7/11/2016,60.1619,60.7805,60.0624,60.6403,513088
7/12/2016,60.0388,60.8914,59.8919,60.4793,902784
7/13/2016,60.2472,60.8393,60.1951,60.3466,537072
7/14/2016,60.953,60.9766,60.3324,60.4461,399488
7/15/2016,60.5361,60.7571,60.2377,60.5077,545962
7/18/2016,60.4272,60.5172,60.1145,60.2661,438444
7/19/2016,59.7735,59.8919,59.5367,59.7403,537154
7/20/2016,59.944,60.2377,59.7451,59.8919,389512
7/21/2016,59.7545,60.2093,59.603,59.7782,365850
7/22/2016,59.6409,60.0482,59.5793,59.9582,679350
7/25/2016,59.8398,59.9961,59.5859,59.873,278216
7/26/2016,60.0056,60.1524,59.4514,59.5556,519184
7/27/2016,59.1151,59.6456,58.9351,59.3424,419356
7/28/2016,59.6551,60.0624,59.404,59.9724,335766
7/29/2016,59.8777,60.9056,59.5935,60.484,329224
8/1/2016,59.9393,60.2709,59.8114,59.9582,427112
8/2/2016,60.5172,60.9008,60.4272,60.7635,444304
8/3/2016,59.8635,59.9488,59.3567,59.5793,436436
8/4/2016,59.8351,59.9846,59.6077,59.7498,336104
8/5/2016,59.5793,59.9535,59.494,59.7072,494964
8/8/2016,58.6888,59.0677,58.684,59.0251,517840
8/9/2016,59.0251,59.3756,58.9967,59.2003,360656
8/10/2016,59.7309,59.9488,59.6314,59.6835,288566
8/11/2016,60.9814,61.2845,60.8819,60.9482,800768
8/12/2016,60.9293,61.0998,60.7587,60.8014,229764
8/15/2016,60.754,61.0003,60.6072,60.6356,264550
8/16/2016,60.6308,61.2703,60.6261,61.1235,469322
8/17/2016,61.0389,61.5319,60.79,61.4027,285564
8/18/2016,61.0964,61.1969,60.8331,60.9432,267150
8/19/2016,61.0389,61.173,60.7661,61.0533,245286
8/22/2016,61.5846,61.8239,61.3309,61.599,459910
8/23/2016,61.9388,61.958,61.1012,61.216,354128
8/24/2016,61.0629,61.1203,60.7445,60.857,224916
8/25/2016,60.8044,61.1825,60.6321,60.881,295338
8/26/2016,60.6033,61.2639,60.1247,60.2779,473120
8/29/2016,60.2156,60.2683,59.7848,60.1821,269758
8/30/2016,59.8949,59.9859,59.4145,59.5646,440078
8/31/2016,59.2009,59.6556,59.2009,59.445,284456
9/1/2016,59.4785,60.0912,59.2707,59.9811,265996
9/2/2016,61.7617,62.3122,61.6229,61.8383,889772
9/6/2016,61.173,61.6708,61.1059,61.4362,301696
9/7/2016,61.7569,61.9053,61.3979,61.6325,325234
9/8/2016,61.575,61.7473,60.8376,60.9049,417338
9/9/2016,60.5268,60.5411,59.0716,59.0812,525676
9/12/2016,59.5407,60.498,59.4834,60.3544,583978
9/13/2016,59.6173,59.9284,59.2344,59.4402,498034
9/14/2016,59.3397,59.5646,59.019,59.153,429960
9/15/2016,59.3397,60.0337,59.1626,59.871,252538
9/16/2016,59.2009,59.2918,58.8515,58.9711,361896
9/19/2016,59.5264,59.5876,59.22,59.2344,400980
9/20/2016,59.8518,59.9141,59.6029,59.7753,395754
9/21/2016,59.5838,60.3497,59.4627,60.2443,301678
9/22/2016,61.0533,61.2639,60.8953,60.9384,365490
9/23/2016,60.7948,61.4123,60.7948,61.2352,500752
9/26/2016,60.455,60.8331,60.3353,60.7182,330736
9/27/2016,60.9958,61.2735,60.7852,61.0676,377488
9/28/2016,61.4697,61.6947,61.2735,61.599,361352
9/29/2016,61.5894,61.6708,60.8614,60.9336,291792
9/30/2016,61.2112,61.6037,61.0724,61.1012,252934
10/3/2016,61.307,61.3118,61.0246,61.1107,347564
10/4/2016,62.2739,62.4175,61.0102,61.216,705780
10/5/2016,60.1965,60.2156,59.5024,59.7035,515194
10/6/2016,58.6839,59.1051,58.6839,58.8802,563206
10/7/2016,57.7697,58.2866,57.7409,58.1717,891646
10/10/2016,57.784,57.8941,57.6356,57.7745,755042
10/11/2016,57.6739,57.7218,56.9081,57.023,415912
10/12/2016,56.8746,57.1666,56.6065,56.9559,721784
10/13/2016,56.8698,57.875,56.8315,57.7314,586318
10/14/2016,57.2288,57.4825,57.0852,57.157,361938
10/17/2016,56.2619,56.6257,56.2523,56.4821,556590
10/18/2016,57.1043,57.1235,56.6687,56.8458,345002
10/19/2016,56.4103,56.5347,56.1231,56.4677,397526
10/20/2016,56.0848,56.7262,56.0848,56.5443,232892
10/21/2016,57.2527,57.2528,52.49,54.2563,20043424
10/24/2016,53.8207,54.8355,53.8159,54.6153,4949678
10/25/2016,54.869,55.0509,54.5722,54.7014,5429122
10/26/2016,54.0217,54.0457,53.1602,53.4138,4482270
10/27/2016,53.9308,54.0026,53.4856,53.6484,3628548
10/28/2016,54.2946,54.9121,54.1893,54.6105,3459776
10/31/2016,54.8881,55.0413,54.5148,54.9934,4041528
11/1/2016,54.8115,54.8786,53.8829,54.1606,5086546
11/2/2016,54.419,54.4382,53.7489,53.8781,4206160
11/3/2016,54.5243,54.7876,54.2084,54.352,1859068
11/4/2016,53.8063,54.2036,53.6101,53.8303,887790
11/7/2016,53.792,54.2419,53.7537,54.2419,1334204
11/8/2016,54.0122,54.6488,54.0026,54.4573,1155192
11/9/2016,53.2942,53.7441,53.141,53.4617,1626364
11/10/2016,51.4178,51.4178,50.4605,50.7094,7706096
11/11/2016,51.8055,52.1023,51.5088,51.8103,4329908
11/14/2016,50.8051,51.3412,50.585,50.7812,2649678
11/15/2016,51.3412,51.4561,51.0062,51.2216,3239534
11/16/2016,50.8147,51.212,50.6903,50.9918,2127894
11/17/2016,51.1594,51.5183,51.0301,51.1881,2413812
11/18/2016,51.5614,51.5949,51.2311,51.3652,1923076
11/21/2016,51.9156,52.1071,51.7529,52.0497,2795066
11/22/2016,51.8582,52.1215,51.8008,52.0353,2471252
11/23/2016,51.4848,52.0832,51.4418,51.8534,3709920
11/25/2016,52.7629,52.7772,52.3943,52.6193,1665782
11/28/2016,53.0501,53.074,52.6576,52.7581,2386946
11/29/2016,53.1219,53.3612,53.0453,53.1075,1823386
11/30/2016,53.7345,53.7393,52.1454,52.1933,3679378
12/1/2016,51.796,52.0066,51.4848,51.9539,3561662
12/2/2016,52.3943,52.8203,52.2124,52.7629,1921016
12/5/2016,52.849,52.9783,52.4948,52.7437,2435332
12/6/2016,52.8203,52.8227,52.3991,52.5379,1429916
12/7/2016,52.3369,52.9448,52.2459,52.8299,1754964
12/8/2016,52.4661,52.6767,52.3464,52.4469,1709294
12/9/2016,53.2846,53.3516,52.8395,53.1314,2331884
12/12/2016,52.6767,53.1793,52.6719,52.9687,1427800
12/13/2016,53.5766,54.2132,53.3516,53.8255,2673558
12/14/2016,54.4765,54.6679,53.4952,53.5192,3556394
12/15/2016,53.567,53.7728,53.4306,53.6292,1395628
12/16/2016,53.9787,54.1127,53.6005,53.8542,1365758
12/19/2016,53.6436,54.2132,53.5814,54.017,1256284
12/20/2016,53.9069,53.9499,53.6675,53.9021,647940
12/21/2016,53.9069,54.2036,53.7633,53.8303,682584
12/22/2016,53.7202,53.7872,53.4713,53.6245,1245376
12/23/2016,53.3851,53.8159,53.3612,53.7058,471650
12/27/2016,53.9835,54.0361,53.5766,53.9069,844142
12/28/2016,53.1649,53.5718,53.1602,53.3085,1279620
12/29/2016,53.5239,53.8781,53.5096,53.7872,808318
12/30/2016,54.2946,54.4956,53.8877,53.9308,833266
1/3/2017,54.1606,54.2611,53.8877,54.084,1290452
1/4/2017,54.0983,54.1606,53.4928,53.9643,4436412
1/5/2017,54.2563,54.6392,54.0217,54.0217,3662898
1/6/2017,53.9691,54.1175,53.7633,53.8734,1408406
1/9/2017,54.352,54.5626,54.084,54.4286,2640092
1/10/2017,54.2084,54.4238,54.0289,54.2946,1926128
1/11/2017,54.6488,55.0844,54.4573,54.7732,3251528
1/12/2017,55.228,55.4625,54.936,55.003,2185844
1/13/2017,54.7589,55.2471,54.6823,55.1466,1188232
1/17/2017,54.7685,54.8738,53.9787,54.1366,22173144
1/18/2017,54.8642,54.869,54.4334,54.6392,13927974
1/19/2017,55.3716,55.9412,55.3093,55.8885,10968976
1/20/2017,55.9986,56.2427,55.8598,56.147,5635868
1/23/2017,56.707,56.999,56.5778,56.9224,8220550
1/24/2017,57.2527,57.5351,57.2479,57.3437,6143688
1/25/2017,58.3058,59.1099,58.2531,59.0477,8103922
1/26/2017,59.2727,59.3732,59.1626,59.2439,5604452
1/27/2017,59.3062,59.3971,58.8993,59.1721,5786836
1/30/2017,58.4685,58.7222,58.3536,58.3919,3296490
1/31/2017,58.5403,59.2248,58.4206,58.9711,6198744
2/1/2017,59.0381,59.2009,58.6983,58.7844,4530212
2/2/2017,59.0333,59.1626,58.8419,58.8658,5026346
2/3/2017,59.3062,59.737,59.1434,59.6173,4429034
2/6/2017,59.6604,59.7753,59.4163,59.6364,2464852
2/7/2017,59.5599,60.0768,59.4713,59.9907,2020362
2/8/2017,60.2635,60.6416,60.2252,60.364,3926166
2/9/2017,60.431,60.5507,60.1725,60.23,3092116
2/10/2017,60.1007,60.2515,59.9284,59.9524,3147228
2/13/2017,60.3066,60.3832,59.2631,59.646,4417534
2/14/2017,59.5455,59.5838,58.8467,59.153,2923416
2/15/2017,58.7031,59.6795,58.7031,59.5646,1795216
2/16/2017,59.7465,60.1199,59.5072,59.9859,2983616
2/17/2017,59.7178,60.0529,59.5359,59.9859,1312077
2/21/2017,59.8327,60.2635,59.6412,60.2348,1205255
2/22/2017,60.0529,60.3114,59.8901,60.2156,1426904
2/23/2017,60.79,61.4889,60.5411,61.2783,1810024
2/24/2017,60.8666,61.2878,60.656,61.2208,1528522
2/27/2017,60.79,61.5559,60.7326,61.374,1863896
2/28/2017,61.2208,61.3165,61.0198,61.1155,1675768
3/1/2017,61.0198,61.642,60.9719,61.5559,2333326
3/2/2017,61.1251,61.4219,61.0485,61.0772,3242770
3/3/2017,60.3114,60.7326,60.1869,60.589,1313782
3/6/2017,60.3018,60.4793,59.9773,60.3879,1550989
3/7/2017,60.1773,60.467,60.0912,60.3114,1770645
3/8/2017,60.3114,60.3114,59.7753,59.8231,1607721
3/9/2017,59.737,60.0912,59.6221,59.8901,2436772
3/10/2017,60.0242,60.2443,59.9476,60.139,1035821
3/13/2017,60.4071,60.5507,60.1965,60.5028,1368184
3/14/2017,60.6081,60.6081,60.2826,60.4837,1068072
3/15/2017,60.6588,61.3742,60.5608,61.2468,1517752
3/16/2017,62.7167,62.7167,62.0699,62.1385,4384368
3/17/2017,62.8343,63.4076,62.6677,62.9127,2322874
3/20/2017,63.0303,63.3831,62.9519,63.0597,1128021
3/21/2017,63.6574,63.7946,63.2361,63.3537,2538218
3/22/2017,63.3145,63.5888,63.1773,63.2949,3183165
3/23/2017,63.2753,63.775,63.1381,63.6672,2109512
3/24/2017,63.8534,64.7256,63.7162,64.265,2316568
3/27/2017,64.853,64.8628,64.3336,64.5394,1978885
3/28/2017,64.1768,64.3728,64.0788,64.216,3033418
3/29/2017,64.0592,64.8726,64.0592,64.7844,3685646
3/30/2017,65.1666,65.2156,64.657,64.657,3275395
3/31/2017,64.853,65.294,64.5884,64.9902,5869100
4/3/2017,64.9412,65.1372,64.51,64.6668,2709478
4/4/2017,64.608,64.902,64.5394,64.8726,1728955
4/5/2017,64.7844,65.4116,64.7354,65.1568,2575543
4/6/2017,65.294,65.4116,64.7844,64.8726,1357464
4/7/2017,65.196,65.3625,65.0294,65.1078,1150747
4/10/2017,65.1372,65.2646,64.9902,65.0882,1122120
4/11/2017,65.9211,66.1465,65.7447,65.9701,3201652
4/12/2017,65.9995,66.3915,65.8378,66.3915,2302488
4/13/2017,66.2543,66.3621,65.8917,65.8917,2193188
4/17/2017,65.6075,66.3855,65.6075,66.3327,871270
4/18/2017,66.2053,66.4601,65.8819,66.2151,1377287
4/19/2017,65.8231,65.8231,65.2205,65.2646,1541067
4/20/2017,65.7643,66.0486,65.5487,65.7937,2744180
4/21/2017,65.4605,65.7349,65.3724,65.4311,1347059
4/24/2017,66.6463,67.342,66.5385,67.3224,2760966
4/25/2017,67.2441,67.2441,66.9207,67.1461,1627383
4/26/2017,67.2735,67.4106,66.8521,66.8815,2849746
4/27/2017,66.7933,66.9403,66.3621,66.4699,1528140
4/28/2017,66.5385,66.7737,66.4405,66.6757,937346
5/1/2017,66.1367,66.8129,66.1367,66.4111,1125675
5/2/2017,66.9991,67.0677,66.7443,66.9501,1224110
5/3/2017,66.8913,66.8913,66.3425,66.5483,1220353
5/4/2017,66.6463,66.7703,66.4013,66.6659,1962645
5/5/2017,67.3322,67.391,67.0089,67.2539,2178773
5/8/2017,67.6164,67.6458,67.1951,67.5184,1565021
5/9/2017,67.9888,68.0525,67.1951,67.4106,3034638
5/10/2017,67.489,67.7928,67.4106,67.7928,1702111
5/11/2017,67.636,67.9202,67.4253,67.8516,1866407
5/12/2017,67.8908,68.5082,67.8026,68.5082,1258487
5/15/2017,68.5964,68.616,68.2828,68.616,1150799
5/16/2017,69.6547,69.8703,69.4489,69.8115,1620321
5/17/2017,70.0565,70.0565,69.5959,69.6939,1599945
5/18/2017,69.2431,69.3019,68.4886,68.4886,2336819
5/19/2017,69.106,69.5567,68.9786,69.5175,1469161
5/22/2017,69.6743,70.1839,69.6155,70.1055,1072029
5/23/2017,69.7135,69.9781,69.0374,69.2333,2401428
5/24/2017,69.3313,69.6253,69.155,69.5763,838303
5/25/2017,69.9389,70.3603,69.788,70.2329,2223480
5/26/2017,70.0957,70.5269,70.0859,70.4191,791947
5/30/2017,69.5861,70.1741,69.5273,70.1251,2450400
5/31/2017,70.1349,70.7425,70.0761,70.6739,2605892
6/1/2017,70.6739,70.9189,70.1447,70.8699,2691352
6/2/2017,70.8503,71.5754,70.7523,71.5754,2273686
6/5/2017,71.4382,71.5656,71.1932,71.5656,1918914
6/6/2017,71.2912,71.938,71.2912,71.7518,1595978
6/7/2017,71.448,71.8155,71.252,71.8106,1662402
6/8/2017,71.2618,71.3108,70.4289,70.5857,1934127
6/9/2017,69.8311,70.1055,68.1652,68.714,3420734
6/12/2017,68.8414,68.9198,68.3808,68.616,2000131
6/13/2017,68.7336,68.7336,68.2044,68.4494,1417065
6/14/2017,69.4391,69.7919,69.0766,69.3117,2747062
6/15/2017,68.5866,69.3901,68.4494,69.0864,2670068
6/16/2017,69.6743,70.1545,69.4195,70.0369,1692061
6/19/2017,70.1937,70.4289,69.9683,70.4191,1039053
